name,created,source,address,rating,number_of_reviews,location_point,about,tags,main_photo_url,order_page,curated,is_free,price
Eigen + Art,2021-10-28 09:48:26.747069,GoogleMaps,"Auguststraße 26, 10117 Berlin, Germany",4.6,52,"('SRID=4326;POINT (13.397119799999999 52.5269196)',)","Contemporary & conceptual art gallery. Gallery in former school, hosting temporary exhibitions of international contemporary artists' work.",Art,https://lh5.googleusercontent.com/p/AF1QipPzcbgV8KHEmaVNhsLbW0jPw4FpGyu0AUvyyzkN=w480-h642-k-no,,False,True,
Magicum - Berlin Magic Museum,2021-10-28 09:59:27.732350,GoogleMaps,"Große Hamburger Str. 17, 10115 Berlin, Germany",4,803,"('SRID=4326;POINT (13.3990364 52.5247679)',)","Hands-on collection of folklore & magic. Collection of esoteric, religious & folkloric objects, with hands-on exhibits & magic workshops.",Culture,https://lh5.googleusercontent.com/p/AF1QipM59exWv1C_6o7utlURJ7fRHQkGX_G1hnmY_fAw=w732-h552-k-no,,False,True,
Tränenpalast,2021-10-28 09:59:27.732350,GoogleMaps,"Reichstagufer 17, 10117 Berlin, Germany",4.6,3668,"('SRID=4326;POINT (13.3869829 52.520770999999996)',)","Exhibition on life in the divided Berlin. An old border crossing point, now housing a permanent exhibition on daily life in divided Germany.","Culture, Popular",https://lh5.googleusercontent.com/p/AF1QipNvG7B3Yu0oxdsfDPS4g_cSQEPQTrEur3FNYcfZ=w846-h552-k-no,,False,True,
Trabi-Museum,2021-10-28 09:59:27.732350,GoogleMaps,"Zimmerstraße 14-15, 10969 Berlin, Germany",4.2,351,"('SRID=4326;POINT (13.3889097 52.507481)',)","Collection of cult East German cars. Exhibit showcasing vintage GDR Trabant cars, from police vehicles to open-top models & campers.",Culture,https://lh5.googleusercontent.com/p/AF1QipOsA1AhalwslhJaTnN_H0Wplti6dRfzjOaszpsv=w828-h552-k-no,,False,True,
Dali - The exhibition at Potsdamer Platz,2021-10-28 09:59:27.732350,GoogleMaps,"Leipziger Pl. 7, 10117 Berlin, Germany",4,1802,"('SRID=4326;POINT (13.3785645 52.508650499999995)',)","Art museum with works by Salvador Dali. Art gallery exhibiting works by Salvador Dali, the Surrealist artist, with guided tours & a shop.",Culture,https://lh5.googleusercontent.com/p/AF1QipOYDL2Zh42fSErvmMFjY2aWKYV8J8gpdirDHApJ=w978-h552-k-no,,False,True,
Martin-Gropius-Bau,2021-10-28 09:59:29.890377,GoogleMaps,"Niederkirchnerstraße 7, 10963 Berlin, Germany",4.5,3061,"('SRID=4326;POINT (13.3818647 52.507024699999995)',)","Exhibition hall & cultural venue. 19th-century hall & culture center for exhibitions of contemporary art, photography & archaeology.",Culture,https://lh5.googleusercontent.com/p/AF1QipPprvlubkbvLCzPVl_YefU4WryX6Jf0LogsvDn9=w828-h552-k-no,,False,True,
Museum at the Kulturbrauerei,2021-10-28 09:59:29.890377,GoogleMaps,"Knaackstraße 97, 10435 Berlin, Germany",4.5,1088,"('SRID=4326;POINT (13.413983799999999 52.5403789)',)",Exhibits on everyday life in the GDR. Cultural museum with exhibits illuminating the daily lives of East Germans in the 1970s & 1980s.,Culture,https://lh5.googleusercontent.com/p/AF1QipMTyPd-Kzdmo7LmB8iZqJuvC-ZXEYuBZ0ZM8ycJ=w828-h552-k-no,,False,True,
Computerspiele Museum,2021-10-28 09:59:29.890377,GoogleMaps,"Karl-Marx-Allee 93A, 10243 Berlin, Germany",4.5,6534,"('SRID=4326;POINT (13.4419998 52.5176101)',)","Displays on evolution of computer games. Computer games museum opened in 2011, including some rare originals, playable classics & game art.",Culture,https://lh5.googleusercontent.com/p/AF1QipP9jkqqhJCSm4osJLZjR294DRp11VKHploONIxQ=w822-h552-k-no,,False,True,
Museum für Naturkunde,2021-10-28 09:59:29.890377,GoogleMaps,"Invalidenstraße 43, 10115 Berlin, Germany",4.5,3210,"('SRID=4326;POINT (13.379175499999999 52.5305726)',)","Animal specimens, dinosaurs & meteorites. Natural history museum with displays including dinosaur fossils, meteorites & preserved animals.",Culture,https://lh5.googleusercontent.com/p/AF1QipNj3YeLfakskPe-MNQimYBgian23TZasnkmVZJb=w732-h552-k-no,,False,True,
Museum for Communication Berlin,2021-10-28 09:59:29.890377,GoogleMaps,"Leipziger Str. 16, 10117 Berlin, Germany",4.4,1924,"('SRID=4326;POINT (13.3873529 52.509963899999995)',)",Communications & post office museum. Displays from telephones to computer technology in 19th-century post office & communications museum.,Culture,https://lh5.googleusercontent.com/p/AF1QipP2dJ80ymyEMguTdbQtrYxP7OG-I8oNPDMEXx1h=w1614-h552-k-no,,False,True,
Märkisches Museum,2021-10-28 09:59:29.890377,GoogleMaps,"Am Köllnischen Park 5, 10179 Berlin, Germany",4.4,1251,"('SRID=4326;POINT (13.4150118 52.5136027)',)","Museum of Berlin's history & culture. Riverside museum with archaeological artifacts plus displays on life, art & culture in Berlin.",Culture,https://lh5.googleusercontent.com/p/AF1QipMuHKmCCB7xmxC2JSJH7PWdscIM6vfifmY5ZVI=w828-h552-k-no,,False,True,
Friedrichstadt-Palast,2021-10-28 09:59:29.890377,GoogleMaps,"Friedrichstraße 107, 10117 Berlin, Germany",4.7,11519,"('SRID=4326;POINT (13.388821 52.52393)',)","Performance venue known for revues. Historic theater featuring revue shows & other performances, plus a basement comedy club.","Culture, Popular",https://lh5.googleusercontent.com/p/AF1QipMYTlXcoIQA7B36aUVyIGvaXd7RxPB68bafCOh-=w822-h552-k-no,,False,True,
Jewish Museum Berlin,2021-10-28 09:59:29.892419,GoogleMaps,"Lindenstraße 9-14, 10969 Berlin, Germany",4.2,11867,"('SRID=4326;POINT (13.3954469 52.5023115)',)","German-Jewish history & culture. Striking, contemporary building with exhibits tracing German-Jewish history and Holocaust memorial.",Culture,https://lh5.googleusercontent.com/p/AF1QipMrQtUcuXcGKcWxG-JKWarWODOfKvhaz5qnHCOy=w978-h552-k-no,,False,True,
RAW-Gelände,2021-10-28 09:59:29.892419,GoogleMaps,"Revaler Str. 99, 10245 Berlin, Germany",4.3,2140,"('SRID=4326;POINT (13.453336499999999 52.5079796)',)","Post-industrial hub for music & food. Trackside cluster of nightclubs, snack bars & business spaces in repurposed industrial buildings.",Culture,https://lh5.googleusercontent.com/p/AF1QipNV7SA_sdjQbMPpdIMVFsxQY2ayGXJbuCI6TebD=w822-h552-k-no,,False,True,
Berlinische Galerie,2021-10-28 09:59:29.892419,GoogleMaps,"Alte Jakobstraße 124-128, 10969 Berlin, Germany",4.5,2987,"('SRID=4326;POINT (13.3981579 52.5039563)',)","Berlin art displayed in former warehouse. Modern museum for fine art, photography & architecture created in Berlin from 1870 to the present.",Culture,https://lh5.googleusercontent.com/p/AF1QipNyQVHIU6BWjriHlZemON7e35ofHoVnhmnYuXnH=w480-h636-k-no,,False,True,
Neue Kirche,2021-10-28 09:59:29.892419,GoogleMaps,"Gendarmenmarkt 1-2, 10117 Berlin, Germany",4.5,958,"('SRID=4326;POINT (13.392544099999999 52.5127168)',)",Cathedral housing democracy exhibition. 18th-century structure including displays on the parliamentary democracy of the German Bundestag.,Culture,https://lh5.googleusercontent.com/p/AF1QipOo_h9nUXBvN6VMlqnvegAs52Qy8rkChceYs1Fb=w732-h552-k-no,,False,True,
Patios Berlin,2021-10-28 09:59:30.696271,GoogleMaps,"Rosenthaler Str. 39, 10178 Berlin, Germany",4.6,123,"('SRID=4326;POINT (13.402390299999999 52.524238499999996)',)",,Culture,https://lh5.googleusercontent.com/p/AF1QipOguUloWdoAcjhBAusgF-uOipw0EES5WL7rQr0=w732-h552-k-no,,False,True,
DESIGNPANOPTIKUM- surreal museum for industrial objects,2021-10-28 09:59:31.496187,GoogleMaps,"Poststraße 7, 10178 Berlin, Germany",4.7,292,"('SRID=4326;POINT (13.4059631 52.5168738)',)",,Culture,https://lh5.googleusercontent.com/p/AF1QipMEAMw1d88pymvHoJJlbkQrMgFF04LihEpKBKdG=w978-h552-k-no,,False,True,
Tieranatomisches Theater,2021-10-28 09:59:32.483378,GoogleMaps,"Philippstraße 13 (Campus Nord, Haus 3, 10115 Berlin, Germany",4.6,90,"('SRID=4326;POINT (13.381236699999999 52.525114599999995)',)",,Culture,https://lh5.googleusercontent.com/p/AF1QipMERU1OYESg95Bbk-N2lrjkCI4CEJMHtf9m0DeC=w732-h552-k-no,,False,True,
Erlebnis Europa,2021-10-28 09:59:33.289087,GoogleMaps,"Unter den Linden 78, 10117 Berlin, Germany",4.1,244,"('SRID=4326;POINT (13.3802667 52.5167436)',)",,Culture,https://lh5.googleusercontent.com/p/AF1QipMrHdNslRsVjy3Vthqcf4gVlLFkBcez312viIZG=w552-h552-k-no,,False,True,
Gemäldegalerie,2021-10-28 09:59:33.289087,GoogleMaps,"Matthäikirchplatz, 10785 Berlin, Germany",4.6,2791,"('SRID=4326;POINT (13.366013599999999 52.5090131)',)","Fine-art museum with notable collection. European 13th-18th-century masterpieces, including works by Rembrandt & Rubens, in a modern museum.","Culture, Popular",https://lh5.googleusercontent.com/p/AF1QipPpuQYNvLFqEVqJjNUy4pvc9gkaBPyJYxJKsDRu=w732-h552-k-no,,False,True,
Anne Frank Center,2021-10-28 09:59:33.289087,GoogleMaps,"Rosenthaler Str. 39, 10178 Berlin, Germany",4.4,903,"('SRID=4326;POINT (13.4023959 52.524240999999996)',)","Multimedia exhibits on the WWII diarist. Gallery chronicling Anne Frank's life through photos, maps & films, with related street art outside.",Culture,https://lh5.googleusercontent.com/p/AF1QipPqA4qRsJX1K13nlWFHbnZR4vLKA6Wwz5OI82nB=w480-h636-k-no,,False,True,
BlackBox Cold War,2021-10-28 09:59:34.116255,GoogleMaps,"Friedrichstraße 47, 10117 Berlin, Germany",4.3,179,"('SRID=4326;POINT (13.3906137 52.5078264)',)",,Culture,https://lh5.googleusercontent.com/p/AF1QipOAMSf_5mSxDuNC_hzXiO1DT_eDPgeRkND0YFbr=w978-h552-k-no,,False,True,
Anne Frank Center,2021-10-28 09:59:36.120939,GoogleMaps,"Rosenthaler Str. 39, 10178 Berlin, Germany",4.4,903,"('SRID=4326;POINT (13.4023959 52.524240999999996)',)","Multimedia exhibits on the WWII diarist. Gallery chronicling Anne Frank's life through photos, maps & films, with related street art outside.",Culture,https://lh5.googleusercontent.com/p/AF1QipPqA4qRsJX1K13nlWFHbnZR4vLKA6Wwz5OI82nB=w480-h636-k-no,,False,True,
BlackBox Cold War,2021-10-28 09:59:37.088321,GoogleMaps,"Friedrichstraße 47, 10117 Berlin, Germany",4.3,179,"('SRID=4326;POINT (13.3906137 52.5078264)',)",,Culture,https://lh5.googleusercontent.com/p/AF1QipOAMSf_5mSxDuNC_hzXiO1DT_eDPgeRkND0YFbr=w978-h552-k-no,,False,True,
The Wall Museum,2021-10-28 09:59:37.088321,GoogleMaps,"Mühlenstraße 78-80, 10243 Berlin, Germany",4.2,986,"('SRID=4326;POINT (13.445263899999999 52.5026556)',)","Berlin Wall news reels & interview clips. Multimedia exhibition tracing the history of the Berlin Wall, with TV news clips & video interviews.",Culture,https://lh5.googleusercontent.com/p/AF1QipPc8Q1ZDq9SCIMg09ytY5ZfNnlkvilxPdPc3bgU=w480-h636-k-no,,False,True,
New Synagogue Berlin - Centrum Judaicum,2021-10-28 09:59:37.088321,GoogleMaps,"Oranienburger Str. 28-30, 10117 Berlin, Germany",4,1623,"('SRID=4326;POINT (13.3941787 52.5249168)',)","Landmark synagogue with a gilded dome. Restored 1800s synagogue with landmark gilded dome, housing an exhibition on its harrowing history.",Culture,https://lh5.googleusercontent.com/p/AF1QipNkQcEiVXIs1Bfvr4NkcyxExvhN1_rvtAz4wo5Q=w480-h636-k-no,,False,True,
Ephraim Palace,2021-10-28 09:59:37.088321,GoogleMaps,"Poststraße 16, 10178 Berlin, Germany",4.4,533,"('SRID=4326;POINT (13.407188999999999 52.515896999999995)',)",Museum on the city in elegant townhouse. Rococo building with a museum that houses exhibits on the history & culture of Berlin's 800 years.,Culture,https://lh5.googleusercontent.com/p/AF1QipN1ccX6-VsdXngawmq6KBRDC5BeqFXr6XJetnCN=w978-h552-k-no,,False,True,
Bellevue Palace,2021-10-28 09:59:37.088321,GoogleMaps,"Spreeweg 1, 10557 Berlin, Germany",4.5,2470,"('SRID=4326;POINT (13.3527928 52.5175726)',)","Grand, classical presidential residence. Neoclassical, white palatial home of the German president with 3 wings built in 1786.",Culture,https://lh5.googleusercontent.com/p/AF1QipP54KyUq1PHhyrsrxkFXM8nVv6m1oKiCFehcC4Z=w978-h552-k-no,,False,True,
Museum Knoblauchhaus,2021-10-28 09:59:38.071793,GoogleMaps,"Poststraße 23, 10178 Berlin, Germany",4.5,192,"('SRID=4326;POINT (13.406970099999999 52.5163989)',)",,Culture,https://lh5.googleusercontent.com/p/AF1QipOgBmW7cSOWr1Psu8Uu-V0xtkv6erMa_I8UPhe-=w828-h552-k-no,,False,True,
Zeughaus,2021-10-28 09:59:38.071793,GoogleMaps,"Unter den Linden 2, 10117 Berlin, Germany",4.5,645,"('SRID=4326;POINT (13.396962799999999 52.518111399999995)',)",17th-century German Historical Museum. Unter den Linden's oldest building in a former arsenal containing European history exhibits.,Culture,https://lh5.googleusercontent.com/p/AF1QipN1GMqpf6hqoO1jZhuIB3zQ3vdb7dwCPsHtJ5SW=w732-h552-k-no,,False,True,
James Simon Gallery,2021-10-28 09:59:38.071793,GoogleMaps,"Bodestraße, 10178 Berlin, Germany",4.3,479,"('SRID=4326;POINT (13.397085899999999 52.5199218)',)","Museum Island’s sleek visitor center. Contemporary information center for Museum Island, with ticket desks, a cafe & a gift shop.",Culture,https://lh5.googleusercontent.com/p/AF1QipP6ZcA4CyXAJm2PYZRim6js581v9TkP-Jb8v8-a=w852-h552-k-no,,False,True,
David Hasselhoff Museum,2021-10-28 09:59:38.879271,GoogleMaps,"Weinbergsweg 1A, 10119 Berlin, Germany",4.6,75,"('SRID=4326;POINT (13.401921999999999 52.530133299999996)',)",,Culture,https://lh5.googleusercontent.com/p/AF1QipPN865VSutclZQ6WkSWGjkoZvLtc44GhHP7yhQ_=w732-h552-k-no,,False,True,
Deutsches Currywurst Museum Berlin,2021-10-28 09:59:38.880275,GoogleMaps,"Schützenstraße 70, 10117 Berlin, Germany",3.8,820,"('SRID=4326;POINT (13.391285499999999 52.5088322)',)","Celebration of iconic sausage snack. Quirky museum & shop dedicated to Germany's fast-food favorite, the curry-flavored sausage.",Culture,https://lh5.googleusercontent.com/p/AF1QipP9q6wpkhkX7KyqDvu4i9D0ttFxvxDkzGfeuyPw=w810-h552-k-no,,False,True,
Franziskaner-Klosterkirche,2021-10-28 09:59:39.144316,GoogleMaps,"Klosterstraße 73a, 10179 Berlin, Germany",4.4,281,"('SRID=4326;POINT (13.4126665 52.518513399999996)',)",,Culture,https://lh5.googleusercontent.com/p/AF1QipPFlC8sa3JHemQ0phgsOHw1nNi8nk9Smp_d_XVs=w480-h636-k-no,,False,True,
Old City Hall,2021-10-28 09:59:40.134912,GoogleMaps,"Klosterstraße 47, 10179 Berlin, Germany",4.3,310,"('SRID=4326;POINT (13.4115255 52.516588399999996)',)",,Culture,https://lh5.googleusercontent.com/p/AF1QipM4FSUuPeIJWA_2OOIcBFJSqefB_C5hYzS4KEhS=w732-h552-k-no,,False,True,
Visitor center of the Berlin Wall Memorial,2021-10-28 09:59:40.134912,GoogleMaps,"Bernauer Str. 119, 13355 Berlin, Germany",4.5,1122,"('SRID=4326;POINT (13.3874468 52.533777199999996)',)","Exhibits on history of the Berlin Wall. Multimedia exhibition on Berlin's division & its infamous wall, plus access to the memorial.",Culture,https://lh5.googleusercontent.com/p/AF1QipMypqHKJof39_akPM5RLSDw4A6yAIg3-L22A3a9=w846-h552-k-no,,False,True,
Hemp Museum,2021-10-28 09:59:41.937443,GoogleMaps,"Mühlendamm 5, 10178 Berlin, Germany",4.4,321,"('SRID=4326;POINT (13.4079956 52.5164289)',)","Museum dedicated to hemp & its uses. Museum tracing the biology & history of hemp & its medicinal, commercial & recreational uses.",Culture,https://lh5.googleusercontent.com/p/AF1QipOuWXIBdzd22enX8aC7JOnwR8Bg7LLdMaqdrFC_=w828-h552-k-no,,False,True,
Tchoban Foundation - Museum of architectural drawing,2021-10-28 09:59:42.739676,GoogleMaps,"Christinenstraße 18a, 10119 Berlin, Germany",4.4,99,"('SRID=4326;POINT (13.4100018 52.5321182)',)",,Culture,https://lh5.googleusercontent.com/p/AF1QipPf0K4JSOAQKFtjIgDrW4TGawas6osyhMpSsM6X=w552-h552-k-no,,False,True,
Bebelplatz,2021-10-28 09:59:42.739676,GoogleMaps,"Unter den Linden, 10117 Berlin, Germany",4.5,10008,"('SRID=4326;POINT (13.394147 52.516616199999994)',)","Square with a memorial to book burning. Bounded by the opera & university buildings, a  public square with a memorial to Nazi book burning.",Culture,https://lh5.googleusercontent.com/p/AF1QipN_5C0vEOJ_LPq1lWCC7t8FfisyWvbs8uU6438F=w732-h552-k-no,,False,True,
German Resistance Memorial Center,2021-10-28 09:59:42.739676,GoogleMaps,"Stauffenbergstraße 13, 10785 Berlin, Germany",4.6,1457,"('SRID=4326;POINT (13.3626857 52.5076967)',)","Museum of German resistance to Nazism. Exhibits in former navy complex, centered on a courtyard where resistance fighters were executed.","Culture, Popular",https://lh5.googleusercontent.com/p/AF1QipNA-s3FTSIEJ2rXI_xIp0lEK5qMLM-bFjpJ1BaC=w828-h552-k-no,,False,True,
French Cathedral,2021-10-28 09:59:42.740663,GoogleMaps,"Gendarmenmarkt 7, 10117 Berlin, Germany",4.5,836,"('SRID=4326;POINT (13.392414299999999 52.514393299999995)',)",French church with a panoramic tower. Stately French church dating back to the 17th century featuring a domed tower with sweeping views.,Culture,https://lh5.googleusercontent.com/p/AF1QipMLDxJ0ZVZCT6eEFeokcwqNUNFLEAzJXnivNuti=w732-h552-k-no,,False,True,
Berlin Wall,2021-10-28 09:59:42.740663,GoogleMaps,"Niederkirchnerstraße 1, 10117 Berlin, Germany",4.6,3042,"('SRID=4326;POINT (13.3835061 52.507181499999994)',)","Preserved strip of the Cold War barrier. Graffiti-covered remains of a Cold War barrier that divided the city, now a historical monument.","Culture, Popular",https://lh5.googleusercontent.com/p/AF1QipND_ptcJdlzcdcfhNSu1DJUG58GG1ZHH8RFo0NM=w732-h552-k-no,,False,True,
Vorderasiatisches Museum,2021-10-28 09:59:43.028028,GoogleMaps,"Pergamon Museum, Bodestraße 1-3, 10178 Berlin, Germany",4.7,90,"('SRID=4326;POINT (13.396768699999999 52.5206376)',)",,Culture,https://lh5.googleusercontent.com/p/AF1QipO-7GObCO1HbcpdZUb0GRcoSlNdAH8Qje2Qdxq7=w480-h636-k-no,,False,True,
The Feuerle Collection,2021-10-28 09:59:43.840805,GoogleMaps,"Hallesches Ufer 70, 10963 Berlin, Germany",4.4,172,"('SRID=4326;POINT (13.378247 52.500600999999996)',)",,Culture,https://lh5.googleusercontent.com/p/AF1QipNmniRGBQacePcWyfyB__meK-GvxzrSNjrn2NIW=w828-h552-k-no,,False,True,
Museum of Musical Instruments,2021-10-28 09:59:43.840805,GoogleMaps,"Ben-Gurion-Straße, 10785 Berlin, Germany",4.4,698,"('SRID=4326;POINT (13.3711111 52.5102778)',)","Instruments from the 16th century onward. Collection of 3,500+ musical instruments from the 1500s to the present, with guided tours some days.",Culture,https://lh5.googleusercontent.com/p/AF1QipMoZ6VoQ3qSLwRQePN1L03G-T4S4ksTwqSKydbo=w732-h552-k-no,,False,True,
Willy-Brandt-Haus,2021-10-28 09:59:43.840805,GoogleMaps,"Wilhelmstraße 140, 10963 Berlin, Germany",4.3,1217,"('SRID=4326;POINT (13.3884153 52.500050599999994)',)","Landmark party political headquarters. Base of Germany's SPD party, built in the 1990s in a striking modernist style, with shops & dining.",Culture,https://lh5.googleusercontent.com/p/AF1QipPlhGP1dej6zJZGabMi5bVTxkz6su4WGpJ6dAUK=w552-h552-k-no,,False,True,
Egyptian Museum and Papyrus Collection,2021-10-28 09:59:43.840805,GoogleMaps,"Bodestraße 1-3, 10178 Berlin, Germany",4.6,1498,"('SRID=4326;POINT (13.397645899999999 52.520134899999995)',)","Museum of ancient Egyptian treasures. Large museum for ancient Egyptian artifacts & rare antiquities, such as a 1340BC bust of Nefertiti.","Culture, Popular",https://lh5.googleusercontent.com/p/AF1QipPldkqYp2gBUhZqKOmfxhhsXMgYYV7jwjUIJdfY=w978-h552-k-no,,False,True,
nGbK,2021-10-28 09:59:44.665706,GoogleMaps,"Oranienstraße 25, 10999 Berlin, Germany",4.6,56,"('SRID=4326;POINT (13.4207258 52.501060499999994)',)",,Culture,https://lh5.googleusercontent.com/p/AF1QipPqf4hz-V_9CuCzvl-PoPrFK5GVo70r6qzK6TAi=w978-h552-k-no,,False,True,
Zille Museum,2021-10-28 09:59:45.629767,GoogleMaps,"Propststraße 11, 10178 Berlin, Germany",4.4,99,"('SRID=4326;POINT (13.4063743 52.5165083)',)",,Culture,https://lh5.googleusercontent.com/p/AF1QipMZvc-gmqbmtecht7T-4kEDtTv1ps9PZlxXlMa5=w480-h552-k-no,,False,True,
1. Berliner DDR Motorrad Museum,2021-10-28 09:59:45.629767,GoogleMaps,"Rochstraße 14c, 10178 Berlin, Germany",4.4,492,"('SRID=4326;POINT (13.4079418 52.5229298)',)","Museum of East German motorcycles. Motorcycles, scooters & mopeds from the former East Germany in quirky museum under railway arches.",Culture,https://lh5.googleusercontent.com/p/AF1QipPUEPz5fWmRr5V8MWYrCtw3EF4UgN-RcnOXvrWJ=w732-h552-k-no,,False,True,
Statthaus Böckler Park,2021-10-28 09:59:45.629767,GoogleMaps,"Prinzenstraße 1, 10969 Berlin, Germany",4.3,195,"('SRID=4326;POINT (13.40851 52.49698)',)","Cultural hub & riverside picnic spots. Waterfront park with a play area, lawns & a culture center, popular for boating, strolls & picnics.",Culture,https://lh5.googleusercontent.com/p/AF1QipP2xkbcyHCZcI4WmJSnPnbsBmQbms2bEgJZZsYs=w732-h552-k-no,,False,True,
Neue Wache,2021-10-28 09:59:45.629767,GoogleMaps,"Unter den Linden 4, 10117 Berlin, Germany",4.5,1519,"('SRID=4326;POINT (13.3955281 52.5178902)',)",Moving memorial dedicated to war victims. War remembrance building restored after World War II bombings with haunting central sculpture.,Culture,https://lh5.googleusercontent.com/p/AF1QipO0xWYkNGdYzVDFDPy9LlL6eSvR2y4IeLlgmTKu=w480-h636-k-no,,False,True,
Schwules Museum,2021-10-28 09:59:45.629767,GoogleMaps,"Lützowstraße 73, 10785 Berlin, Germany",4,758,"('SRID=4326;POINT (13.358217499999999 52.5042961)',)",Museum with exhibitions about LGBT life. The world's first LGBT-oriented museum with exhibits looking at topics reflecting gay lifestyles.,Culture,https://lh5.googleusercontent.com/p/AF1QipOkzhzhc9N0aGdRi42W11z9H8a4-1HucDSfqkk=w1782-h552-k-no,,False,True,
KÖNIG GALERIE,2021-10-28 09:59:49.088613,GoogleMaps,"Alexandrinenstraße 118-121, 10969 Berlin, Germany",4.6,678,"('SRID=4326;POINT (13.400514399999999 52.5007314)',)",Art space in a Brutalist church. This gallery hosts art exhibitions & events within the Brutalist concrete St. Agnes church.,"Culture, Popular",https://lh5.googleusercontent.com/p/AF1QipMZWDWVUUFD62ziRQT-xbPeqZ-4gjVqFFHY2RMO=w480-h636-k-no,,False,True,
